Date,Absolute_humidity_g/m3,dewpoint_2m_K,temperature_2m_K,total_evaporation_19_m_we,total_column_water_vapour_19_kgm2,total_evaporation_daily_m_we,total_precipitation_daily_m,wind_speed_10m_ms,surface_pressure_Pa,forecast_albedo_19,lai_low_19,skin_temperature_19_K,slhf_19_Jm2,ssrd_19_Jm2,soil_moisture_L1_19_m3/m3,Snow Indicator,CAMS_utc_time,CAMS_duaod550,CAMS_aod550,MODIS_AOD_055_mean,S2_B11_mean,S2_B12_mean,S2_B1_mean,S2_B2_mean,S2_B3_mean,S2_B4_mean,S2_B5_mean,S2_B6_mean,S2_B7_mean,S2_B8A_mean,S2_B8_mean,S2_B9_mean,S2_CCI_mean,S2_FII_mean,S2_KAI_mean,S2_Residual_NDVI_mean,S2_cloud_pixels,S2_masked_fraction,S2_masked_pixels,S2_platform,S2_total_pixels,S2_unmasked_pixels,SZA
3/21/2025,0.040011911,271.0649872,284.2207184,-0.000234494,8.877214432,-0.00209472,1.72E-06,1.279841582,84193.54688,0.214967228,0.515625,294.240387,-586452,2819724,0.227279663,1,18:00,0.000322019,0.01588945,0,,,,,,,,,,,,,,,,,,,,,,,
3/22/2025,0.055313013,275.6024475,285.6367798,-0.0002689,13.35334206,-0.002105352,4.35E-07,3.283943228,84054.60156,0.206548147,0.515625,295.7273254,-672476,2902242,0.198989868,1,18:00,0.000289631,0.08185643,0.127131887,,,,,,,,,,,,,,,,,,,,,,,
3/23/2025,0.046957135,273.3716278,286.6811523,-0.000283076,7.886699677,-0.002331722,1.71E-06,3.280857067,84538.09375,0.204400431,0.515625,295.8063202,-707928,3000120,0.169296265,0,18:00,0.000213699,0.031245213,0.059846611,3314.368939,2753.103455,1275.27162,1448.312358,1848.831912,2283.972419,2473.395965,2574.805866,2611.583318,2667.253614,2653.261395,2680.968851,0.293916318,0.020218307,-0.020218307,0.0748,4417.380392,0.018031154,4417.380392,Sentinel-2C,244986,240568.6196,39.73033285
3/24/2025,0.053508819,275.3270721,289.5344238,-0.000268919,7.926297665,-0.002274268,0,1.740008134,84722.33203,0.204205837,0.515625,299.7530975,-672516,3005048,0.139068604,0,18:00,0.000290022,0.030434396,0.060251514,,,,,,,,,,,,,,,,,,,,,,,
3/25/2025,0.050754161,274.7255554,292.4056091,-0.000268052,7.337544441,-0.002277714,8.52E-07,2.298701515,84445.17578,0.204438489,0.515625,301.3753204,-670346,3032722,0.10899353,0,18:00,0.001498932,0.1464439,0.104115021,,,,,,,,,,,,,,,,,,,,,,,
3/26/2025,0.034563971,269.5838928,294.7415314,-0.000261005,7.485908985,-0.001987038,8.52E-07,3.677284166,83964.73047,0.204747438,0.515625,303.7017212,-652722,3044774,0.081542969,0,18:00,0.0002464,0.019886196,0.041219223,,,,,,,,,,,,,,,,,,,,,,,
3/27/2025,0.045783534,273.3333893,293.2164459,-0.000184981,10.35455322,-0.001588425,8.69E-06,4.321283392,83569.05078,0.205056384,0.515625,303.9595184,-462600,3013520,0.058441162,0,18:00,0.000315981,0.037167277,0.033988316,,,,,,,,,,,,,,,,,,,,,,,
3/28/2025,0.023459507,264.1530151,286.6699066,-8.81E-05,4.382536411,-0.001011116,2.15E-06,3.507853011,83515.82813,0.205380592,0.515625,297.1980438,-220256,2634286,0.044326782,0,18:00,0.000820503,0.06674117,0,,,,,,,,,,,,,,,,,,,,,,,37.81136315
3/29/2025,0.021288287,262.7870941,283.7098236,-6.06E-05,3.046455383,-0.000693655,6.92E-06,4.389934408,83631.47656,0.205704797,0.515625,296.4720917,-151434,3195190,0.036727905,0,18:00,0.002113347,0.09987366,0.111170964,,,,,,,,,,,,,,,,,,,,,,,
3/30/2025,0.026150606,265.6387634,288.6602936,-5.91E-05,5.28091383,-0.000539878,1.01E-06,6.023873525,83389.11719,0.206029005,0.515625,301.1786194,-147774,3170650,0.032516479,0,18:00,0.004847329,0.21346605,0.153218732,,,,,,,,,,,,,,,,,,,,,,,
3/31/2025,0.020832893,262.7275085,288.5469513,-4.55E-05,6.129464626,-0.000395304,1.43E-06,7.533740133,83338.57422,0.206337951,0.515625,300.1669922,-113900,3212832,0.030288696,0,18:00,0.000461795,0.024607487,0.099446942,,,,,,,,,,,,,,,,,,,,,,,
4/1/2025,0.018915173,261.184845,281.0213928,-3.63E-05,4.216344833,-0.000327423,8.58E-07,3.441300297,83149.81641,0.206662156,0.515625,298.6476288,-90764,3233110,0.029144287,0,18:00,0.000792897,0.09079671,0.225552505,,,,,,,,,,,,,,,,,,,,,,,
4/2/2025,0.022024178,263.0037689,278.9700623,-4.67E-05,4.715407372,-0.000459046,0.000828009,5.658495513,83046.64453,0.209534582,0.515625,292.400589,-116842,3015182,0.037307739,0,18:00,0.000325419,0.07767737,0,,,,,,,,,,,,,,,,,,,,,,,35.85375757
4/3/2025,0.017729063,260.3339539,279.9594879,-4.80E-05,3.812687635,-0.000466529,0.000199565,4.716252616,83528.38672,0.209324729,0.515625,293.8838959,-120066,3014842,0.036437988,0,18:00,0.000372337,0.024607696,0.303384537,,,,,,,,,,,,,,,,,,,,,,,
4/4/2025,0.018765874,261.1364441,282.1587067,-4.87E-05,4.002473831,-0.000464926,5.65E-05,5.998984439,84298.14063,0.208824962,0.515625,294.034317,-121870,3073158,0.035827637,0,18:00,0.001616669,0.13982749,0.174821339,,,,,,,,,,,,,,,,,,,,,,,35.11537475
4/5/2025,0.017709295,260.5022736,284.1095581,-5.13E-05,2.985140324,-0.000489135,2.58E-06,4.408493023,84872.71484,0.208508298,0.515625,298.0554657,-128220,3300116,0.032913208,0,18:00,0.000288473,0.01796196,0.045240701,,,,,,,,,,,,,,,,,,,,,,,
4/6/2025,0.017665137,260.6400146,288.0028992,-6.09E-05,4.074067116,-0.000513394,4.35E-07,0.437330902,84678.23047,0.208451033,0.515625,306.2391968,-152310,3295392,0.029586792,0,18:00,0.002549436,0.12957388,0.090762337,,,,,,,,,,,,,,,,,,,,,,,
4/7/2025,0.020898922,262.9376526,292.458313,-3.79E-05,6.74944067,-0.000352712,4.35E-07,5.155335245,84179.50391,0.208622653,0.515625,305.7064972,-94704,3175842,0.026672363,0,18:00,0.00102544,0.05773043,0,,,,,,,,,,,,,,,,,,,,,,,34.01517
4/8/2025,0.033415485,269.0159302,292.171524,-4.09E-05,7.894182682,-0.000341618,0,0.137235473,84220.56641,0.208920088,0.515625,310.696701,-102350,3193254,0.02571106,0,18:00,0.002467727,0.07148522,0.16469059,,,,,,,,,,,,,,,,,,,,,,,
4/9/2025,0.023701934,264.6425323,294.7924347,-3.43E-05,5.733966351,-0.000297623,4.35E-07,1.448343151,84539.36328,0.209223807,0.515625,311.6392365,-85904,3292184,0.024780273,0,18:00,0.005426906,0.16673017,0.151652534,,,,,,,,,,,,,,,,,,,,,,,
4/10/2025,0.024459237,265.1510773,297.1860809,-3.07E-05,5.806123257,-0.000252681,8.52E-07,3.988105536,84699.08203,0.209557947,0.515625,312.1735535,-76792,3276444,0.024414063,0,18:00,0.00100281,0.03791976,0.06430528,,,,,,,,,,,,,,,,,,,,,,,
4/11/2025,0.023673406,264.7197113,296.9273071,-3.32E-05,6.719367504,-0.000259964,1.72E-06,2.325207979,84308.85938,0.20987685,0.515625,313.9688873,-82988,3304510,0.024291992,0,18:00,0.002445455,0.13442117,0.205033518,,,,,,,,,,,,,,,,,,,,,,,
4/12/2025,0.023671713,264.637619,295.0558014,-3.13E-05,6.446534157,-0.000253785,1.93E-05,0.772186533,83788.11328,0.21019578,0.515625,313.6746368,-78344,3315480,0.024169922,0,18:00,0.001640465,0.09594375,0.101774167,3510.920449,2919.039633,1256.425397,1446.597229,1885.3732,2356.542192,2561.056424,2704.74661,2757.625136,2817.63601,2823.708624,2826.66372,0.322599255,0.018134125,-0.018134125,0.0902,0,0,0,Sentinel-2C,244986,244986,32.16660488
4/13/2025,0.026303308,265.7890625,290.334259,-1.94E-05,5.727505207,-0.00020894,3.40E-06,4.245981882,84045.13281,0.210517488,0.515625,304.4454193,-48426,3339376,0.024429321,0,18:00,0.003831175,0.106817484,0.100167667,,,,,,,,,,,,,,,,,,,,,,,
4/14/2025,0.020448848,262.6660614,292.5385284,-2.66E-05,5.738195419,-0.000228792,8.57E-07,3.044533423,84289.46484,0.210839119,0.515625,309.1406097,-66548,3342940,0.02444458,0,18:00,0.003546198,0.18616694,0.131343497,,,,,,,,,,,,,,,,,,,,,,,
4/15/2025,0.022829421,264.1591187,294.7226257,-2.52E-05,6.92418623,-0.000213277,8.49E-07,4.83961457,84046.50391,0.21114549,0.515625,309.6652069,-62904,3153274,0.024276733,0,18:00,0.001483797,0.053914644,0.248295418,,,,,,,,,,,,,,,,,,,,,,,
4/16/2025,0.017684256,260.9047852,293.8928986,-2.99E-05,5.967398643,-0.000224857,6.47E-06,0.603588918,83496.87891,0.211144675,0.515625,313.0365906,-74884,3258258,0.024230957,0,18:00,0.0073242,0.1850949,0.249784598,,,,,,,,,,,,,,,,,,,,,,,
4/17/2025,0.032101367,268.3943481,290.2267914,-1.82E-05,6.858618736,-0.000179479,4.23E-05,6.89390214,83307.4375,0.211143859,0.515625,305.3005219,-45600,3313798,0.024795532,0,18:00,0.000654955,0.035159606,0.195356144,,,,,,,,,,,,,,,,,,,,,,,30.46622154
4/18/2025,0.015935045,259.2059937,284.2008972,-1.53E-05,3.632626534,-0.000163349,8.52E-07,7.908122555,83709.99219,0.211123575,0.515625,297.8343964,-38284,3460658,0.02494812,0,18:00,0.000317012,0.054190442,0.204609534,,,,,,,,,,,,,,,,,,,,,,,
4/19/2025,0.010161491,253.8929749,285.8618317,-2.49E-05,3.708183289,-0.000218408,8.52E-07,3.044643746,84266.55469,0.211114582,0.515625,304.674057,-62278,3471846,0.024978638,0,18:00,0.00099485,0.09617472,0.128412783,,,,,,,,,,,,,,,,,,,,,,,
4/20/2025,0.018161051,261.1214752,291.2052765,-2.99E-05,4.092282295,-0.00023568,2.56E-06,1.605417235,84229.07422,0.21109717,0.515625,311.9506836,-74692,3464922,0.024276733,0,18:00,0.000418338,0.039161667,0.060790501,,,,,,,,,,,,,,,,,,,,,,,
4/21/2025,0.028095098,266.7159271,291.8882446,-2.37E-05,6.288452148,-0.000215231,1.72E-06,1.259028634,84012.84375,0.211080398,0.515625,310.0654144,-59194,3421442,0.02406311,0,18:00,0.002576515,0.3106547,0.210025541,,,,,,,,,,,,,,,,,,,,,,,
4/22/2025,0.020699038,262.8679504,293.6593018,-2.47E-05,6.161344528,-0.000194794,1.28E-06,2.701999342,83758.59375,0.211074889,0.515625,312.9014282,-61816,3447802,0.023757935,0,18:00,0.000937637,0.115238965,0.094144655,3439.258596,2866.593019,1306.145322,1494.505827,1925.853564,2374.561591,2577.983821,2727.355834,2775.41057,2830.536907,2839.873287,2847.762481,0.310914391,0.005595604,-0.005595604,0.0892,2214.015686,0.009037315,2214.015686,Sentinel-2C,244986,242771.9843,28.78898883
4/23/2025,0.024819866,265.1616669,293.1087036,-3.53E-05,7.192614555,-0.000249039,8.67E-05,2.043617951,83440.38672,0.211060949,0.515625,313.6577759,-88292,3432464,0.024490356,0,18:00,0.000612288,0.06173433,0.333956633,,,,,,,,,,,,,,,,,,,,,,,
4/24/2025,0.018498275,261.3641968,291.5179138,-2.48E-05,4.987279415,-0.000208732,1.21E-06,1.132172125,83670.37891,0.211057439,0.515625,311.7541199,-62044,3432042,0.023880005,0,18:00,0.003724132,0.09487599,0,,,,,,,,,,,,,,,,,,,,,,,28.17580739
4/25/2025,0.029024853,266.9610138,287.884079,-1.22E-05,6.995540142,-0.00022864,0.000682628,6.610745129,83268.98438,0.211034756,0.515625,301.6060181,-30456,2831678,0.027313232,0,18:00,0.002057321,0.11664361,0.227860435,,,,,,,,,,,,,,,,,,,,,,,
4/26/2025,0.029693834,267.0673065,283.6917267,-3.24E-05,6.582052708,-0.000392423,0.000327542,6.3176829,83060.08594,0.211018458,0.515625,296.9464874,-80976,2723036,0.02986145,0,18:00,0.004641406,0.2477836,0,,,,,,,,,,,,,,,,,,,,,,,
4/27/2025,0.028429751,266.4544067,282.7282104,-7.83E-05,7.008934498,-0.000648056,0.002482989,4.136277569,83521.64063,0.254932132,0.515625,297.1615295,-196416,3247856,0.049850464,1,18:00,0.000363506,0.016834766,0,,,,,,,,,,,,,,,,,,,,,,,27.29441846
4/28/2025,0.043873855,272.4625092,287.2028656,-0.000116627,9.609024048,-0.001095601,0.000726839,6.217613127,84066.89453,0.227221094,0.515625,298.0454559,-292210,2703968,0.05670166,1,18:00,0.000807413,0.073209524,0.460989661,,,,,,,,,,,,,,,,,,,,,,,
4/29/2025,0.04127511,271.7371674,289.4999084,-0.000154005,8.51385498,-0.001287368,9.73E-06,3.000736416,84272.74219,0.213975322,0.515625,304.9849701,-385148,3455988,0.047454834,1,18:00,0.00202553,0.15365195,0.120375051,,,,,,,,,,,,,,,,,,,,,,,
4/30/2025,0.045958019,273.3003998,291.4057312,-0.00012356,13.65607738,-0.00103498,0.000730678,2.64866308,83958.28125,0.211471751,0.515625,303.1779175,-309006,2802248,0.045028687,0,18:00,0.001421856,0.10473257,0,,,,,,,,,,,,,,,,,,,,,,,
5/1/2025,0.044244785,272.7547913,290.9276123,-0.000196557,10.67759895,-0.001627627,0.002341627,2.826719594,84049.94141,0.211028125,0.515625,303.8181458,-491552,2881516,0.061203003,0,18:00,0.015185695,0.33150506,0.247319356,,,,,,,,,,,,,,,,,,,,,,,
5/2/2025,0.031237919,268.253418,295.0910492,-0.000178123,7.522814751,-0.001366562,8.64E-07,2.657052894,83981.63281,0.210950717,0.515625,311.9775543,-445450,3488324,0.039840698,0,18:00,0.001231028,0.0214631,0.135795345,3637.051395,2999.614353,1480.060993,1644.140449,2054.40317,2495.453113,2729.888573,2877.306569,2922.711579,2975.380993,2960.507611,3120.629749,0.296391674,0.008485839,-0.008485839,0.0852,13079.77647,0.054427728,13334.03137,Sentinel-2C,244986,231651.9686,25.84463364
5/3/2025,0.036233212,270.2216034,294.85112,-5.11E-05,10.97693348,-0.000570455,0.000549674,7.105663656,83538.45703,0.210949611,0.515625,308.0142822,-127730,2960924,0.029968262,0,18:00,0.004664969,0.1971156,0,,,,,,,,,,,,,,,,,,,,,,,
5/4/2025,0.050400777,274.3454132,286.5332184,-8.02E-05,12.32847881,-0.000683157,0.001150905,3.252808263,83157.89063,0.210933238,0.515625,304.3584595,-200538,2792770,0.038543701,0,18:00,0.010227777,0.2196936,0,,,,,,,,,,,,,,,,,,,,,,,
5/5/2025,0.048936599,273.9816589,287.4811859,-0.00012912,12.58221531,-0.001117429,0.001139778,7.555775248,83444.88672,0.210916772,0.515625,300.4297028,-322908,3467770,0.050674438,0,18:00,0.013434488,0.20053601,0.144037561,,,,,,,,,,,,,,,,,,,,,,,
5/6/2025,0.026850191,265.9251709,287.4218292,-8.99E-05,6.346218586,-0.000879624,3.32E-05,6.446840685,83775.87891,0.210900489,0.515625,301.7831268,-224700,3514140,0.037887573,0,18:00,0.001819404,0.14681125,0.172123611,,,,,,,,,,,,,,,,,,,,,,,
5/7/2025,0.039825866,271.3385162,291.3666077,-8.36E-05,9.522023201,-0.000709306,1.28E-06,1.078862056,84204.96875,0.210899349,0.515625,310.6560822,-209064,3491052,0.030227661,0,18:00,0.00135371,0.033041906,0.116691075,3589.510204,3116.405657,1254.862543,1522.823003,1956.255737,2415.897193,2655.095215,2781.110389,2881.911061,2895.806355,2873.862657,2911.411003,0.307629518,0.042224496,-0.042224496,0.0866,0,0,0,Sentinel-2B,244986,244986,24.60882463
5/8/2025,0.033393756,269.1903839,296.2141266,-3.99E-05,8.451766968,-0.000365367,5.97E-09,1.597686813,84498.18359,0.210882924,0.515625,315.3075104,-99726,3508468,0.024627686,0,18:00,0.003539539,0.105262935,0.240067766,,,,,,,,,,,,,,,,,,,,,,,
5/9/2025,0.034400065,269.7316895,299.4333038,-2.54E-05,8.866666794,-0.000205497,4.35E-07,4.07348226,84605.78516,0.210866492,0.515625,318.8513184,-63542,3512824,0.023269653,0,18:00,0.006394837,0.14040405,0.039964289,,,,,,,,,,,,,,,,,,,,,,,
5/10/2025,0.033912653,269.61026,300.9947815,-1.97E-05,9.993700027,-0.000162883,4.91E-05,6.135576153,84321.94141,0.210865676,0.515625,316.434021,-49360,3483864,0.023132324,0,18:00,0.002062662,0.05937059,0.108105558,,,,,,,,,,,,,,,,,,,,,,,
5/11/2025,0.028781191,267.3873749,299.9165649,-2.19E-05,8.508540154,-0.0001966,9.91E-05,6.246108034,83775.60547,0.210839577,0.515625,314.4163361,-54884,3530924,0.023452759,0,18:00,0.004381478,0.16437984,0.153555273,,,,,,,,,,,,,,,,,,,,,,,
5/12/2025,0.02928707,267.4739532,296.6843719,-2.15E-05,6.605701447,-0.000226396,2.15E-06,7.145363009,83029.55469,0.210832462,0.515625,310.9533844,-53774,3576292,0.023803711,0,18:00,0.00050929,0.009639256,0.156745333,3622.695854,3013.222055,1312.15796,1510.349621,1976.557366,2446.597106,2666.895611,2824.671665,2878.090046,2930.00372,2940.913728,2945.948251,0.321632538,0.013778149,-0.013778149,0.0918,0,0,0,Sentinel-2C,244986,244986,23.44674125
5/13/2025,0.021312988,262.8824463,285.5272522,-2.61E-05,5.738226414,-0.000296104,0.000690037,3.883150596,83547.34766,0.210826248,0.515625,300.4973602,-65302,2327082,0.029418945,0,18:00,0.002066226,0.05673861,0.369891863,,,,,,,,,,,,,,,,,,,,,,,
5/14/2025,0.025383699,265.2196045,287.8887177,-4.82E-05,6.518181324,-0.000458165,6.38E-05,5.163422827,83962.32031,0.210815325,0.515625,304.1251373,-120600,3209388,0.028839111,0,18:00,0.001532002,0.0689646,0.100184503,3719.670131,3087.121536,1450.926719,1627.729422,2071.889245,2548.081828,2795.687618,2921.786466,3001.758375,3042.025753,3032.201879,3093.440473,0.308832299,0.011603073,-0.011603073,0.0868,5928.780392,0.024298451,5952.780392,Sentinel-2A,244986,239033.2196,23.04504439
5/15/2025,0.02694892,266.1177826,290.6481934,-4.14E-05,6.16695261,-0.000354241,1.71E-06,1.832152801,84011.27734,0.210798796,0.515625,313.1280212,-103486,3584808,0.025115967,0,18:00,0.001752098,0.055865113,0.166975088,,,,,,,,,,,,,,,,,,,,,,,
5/16/2025,0.037616282,270.6712036,293.6452789,-2.10E-05,10.67243481,-0.000182779,8.52E-07,0.891274507,83811.04688,0.210881837,0.515625,312.6998444,-52414,3481172,0.023544312,0,18:00,0.006174527,0.2540583,0,,,,,,,,,,,,,,,,,,,,,,,
5/17/2025,0.038406975,270.9488373,293.5682831,-1.13E-05,11.54162312,-0.000150728,0.001183885,4.762325992,83054.62891,0.210964791,0.515625,303.6644287,-28236,2255412,0.024536133,0,18:00,0.003643461,0.13065398,0,,,,,,,,,,,,,,,,,,,,,,,22.51043134
5/18/2025,0.032597274,268.5307007,288.7668152,-7.97E-05,6.701963902,-0.000811383,2.20E-05,5.688379399,83808.13672,0.211063031,0.515625,304.5141602,-199200,3601908,0.033721924,0,18:00,0.001539856,0.073106766,0.123140596,,,,,,,,,,,,,,,,,,,,,,,
5/19/2025,0.028363515,266.840683,291.899231,-4.24E-05,6.085458279,-0.000445363,1.72E-06,6.264572134,84268.39063,0.211130872,0.515625,306.7409515,-105910,3599696,0.027053833,0,18:00,0.003754383,0.10566324,0.065602728,,,,,,,,,,,,,,,,,,,,,,,
5/20/2025,0.030845045,268.0908356,295.1975708,-3.62E-05,7.389522552,-0.000308708,8.48E-07,0.663004201,84168.12891,0.211229127,0.515625,317.6407928,-90550,3587100,0.024002075,0,18:00,0.008180995,0.10575575,0.070973503,,,,,,,,,,,,,,,,,,,,,,,
5/21/2025,0.018871023,261.8743286,297.6569824,-2.10E-05,6.276901245,-0.000181693,2.15E-06,1.261535001,84124.19141,0.211312115,0.515625,318.6701355,-52642,3605836,0.023010254,0,18:00,0.01713578,0.20850074,0.058965684,,,,,,,,,,,,,,,,,,,,,,,
5/22/2025,0.022922816,264.5024109,301.5003357,-1.93E-05,6.54679966,-0.000155821,0,4.830321107,83823.51953,0.211379834,0.515625,319.6788483,-48316,3611324,0.022857666,0,18:00,0.000675589,0.016938113,0.153370749,3708.427822,3091.705913,1352.448817,1554.683098,2025.502097,2510.506763,2733.297613,2885.669705,2940.538155,2998.086791,3013.441872,3024.781875,0.319448568,0.014381465,-0.014381465,0.091,0,0,0,Sentinel-2C,244986,244986,21.65936417
5/23/2025,0.015309752,259.3025513,298.1488342,-1.97E-05,4.842045784,-0.000155831,0,2.143782923,83726.03516,0.211478069,0.515625,319.815979,-49328,3645040,0.022857666,0,18:00,0.001475226,0.070084274,0.075967905,,,,,,,,,,,,,,,,,,,,,,,
5/24/2025,0.02469477,265.2281342,296.1159363,-1.04E-05,9.215352058,-0.000112468,1.70E-06,4.149772916,83807.43359,0.21156111,0.515625,308.5956879,-25976,2797944,0.022949219,0,18:00,0.008815751,0.2566805,0,,,,,,,,,,,,,,,,,,,,,,,
5/25/2025,0.030271096,267.9845276,298.3832703,-2.39E-05,8.109539032,-0.000193166,3.53E-05,2.583448844,84035.59375,0.211644154,0.515625,318.7901459,-59872,3580108,0.023178101,0,18:00,0.00176503,0.035855893,0.071103666,,,,,,,,,,,,,,,,,,,,,,,
5/26/2025,0.033593074,269.4147339,299.4474335,-1.83E-05,9.746961594,-0.00015121,3.01E-06,3.178310989,83810.67969,0.211727146,0.515625,320.0437775,-45662,3519584,0.022857666,0,18:00,0.008080378,0.19551843,0.247681686,,,,,,,,,,,,,,,,,,,,,,,
5/27/2025,0.027792519,266.8787994,298.7658081,-1.74E-05,8.052975655,-0.000142382,8.61E-07,3.85959291,84198.8125,0.211810153,0.515625,318.4313354,-43432,3545188,0.022857666,0,18:00,0.002399606,0.049874026,0.218670616,,,,,,,,,,,,,,,,,,,,,,,21.05535098
5/28/2025,0.023800621,264.9445343,300.5508881,-1.87E-05,8.388813019,-0.000152982,0,2.434050798,84056.90234,0.211893123,0.515625,320.2688141,-46784,3587772,0.02281189,0,18:00,0.016056765,0.14171135,0.141634242,,,,,,,,,,,,,,,,,,,,,,,
5/29/2025,0.024821217,265.5137634,301.1960907,-1.86E-05,7.216371536,-0.000166993,0,1.073498147,84184.625,0.211976156,0.515625,321.0215302,-46396,3600248,0.022766113,0,18:00,0.011313111,0.07899523,0.089999411,,,,,,,,,,,,,,,,,,,,,,,
5/30/2025,0.026874795,266.6865692,304.4568481,-1.85E-05,9.401346207,-0.000168633,0,3.181109859,84495.00391,0.212074459,0.515625,323.3174591,-46372,3568202,0.022628784,0,18:00,0.009223223,0.13589978,0.341358142,,,,,,,,,,,,,,,,,,,,,,,
5/31/2025,0.025985027,266.2611237,304.7705841,-1.85E-05,10.22711658,-0.000169383,8.65E-07,2.744327262,84283.55078,0.21214214,0.515625,324.1430359,-46308,3562070,0.022537231,0,18:00,0.014336336,0.21557367,0.158568996,,,,,,,,,,,,,,,,,,,,,,,
6/1/2025,0.033966966,269.7781067,304.3036194,-1.82E-05,13.71171379,-0.000154616,0.000196985,1.477298517,83772.94141,0.212240413,0.515625,323.1752014,-45624,3479842,0.022521973,0,18:00,0.003218537,0.070685625,0.229494273,3789.876746,3148.244876,1361.913062,1579.140182,2058.255442,2560.314917,2815.943231,2951.467007,2998.836127,3061.277089,2985.976773,3063.53931,0.30848974,0.028213584,-0.028213584,0.0767,0,0,0,Sentinel-2C,244986,244986,20.53126742
6/2/2025,0.047407344,274.1773682,300.9668121,-4.00E-05,14.57201672,-0.000331769,4.83E-05,2.978984619,83912.25,0.21232336,0.515625,320.1606293,-100084,3504836,0.023956299,0,18:00,0.009076964,0.20371497,0.267909586,,,,,,,,,,,,,,,,,,,,,,,
6/3/2025,0.027219197,266.6822052,300.5041351,-2.94E-05,9.398539543,-0.000241665,7.80E-05,0.960867562,83945.33203,0.2124076,0.515625,321.5773315,-73576,3530932,0.023239136,0,18:00,0.002764968,0.14860708,0.087692211,3706.00129,3082.795064,1330.973047,1525.63611,1991.927154,2482.405225,2739.556576,2837.221358,2916.663089,2962.393518,2897.581398,2973.131325,0.310459577,0.03269071,-0.03269071,0.0772,0,0,0,Sentinel-2A,244986,244986,20.39402278
6/4/2025,0.032594839,268.936142,297.7376709,-1.53E-05,11.36430264,-0.000149478,8.58E-07,1.303216879,83834.36719,0.212488972,0.515625,317.2961273,-38278,3527000,0.02281189,0,18:00,0.00111846,0.095291734,0.299143953,,,,,,,,,,,,,,,,,,,,,,,
6/5/2025,0.033455109,269.3557739,299.3580475,-1.61E-05,10.8412199,-0.000134451,0,3.303486087,83801.81641,0.212570339,0.515625,320.499527,-40144,3378968,0.022689819,0,18:00,0.003317835,0.20664495,0.171745503,,,,,,,,,,,,,,,,,,,,,,,
6/6/2025,0.045504698,273.553894,299.7601929,-1.70E-05,12.92801762,-0.000141903,6.90E-06,3.176368103,84039.10938,0.212666966,0.515625,320.3544312,-42494,3486708,0.022750854,0,18:00,0.000886081,0.04722355,0.116311899,3707.575246,3221.059031,1305.172405,1577.684413,2003.307682,2480.310089,2735.740648,2830.303928,2938.941222,2957.64749,2898.317604,2954.618331,0.2950098,0.054287506,-0.054287506,0.0777,0,0,0,Sentinel-2B,244986,244986,20.26449017
6/7/2025,0.038873804,271.4981079,302.0298462,-3.65E-05,11.59957695,-0.000279561,0.000147396,1.701465561,84225.91797,0.212748338,0.515625,323.2223206,-91196,3544828,0.0234375,0,18:00,0.004816599,0.1653372,0.222599105,,,,,,,,,,,,,,,,,,,,,,,
6/8/2025,0.03642561,270.6764526,303.3618011,-2.94E-05,11.14728737,-0.000222991,5.58E-05,0.60819671,84165.21484,0.212829705,0.515625,325.7226105,-73608,3557644,0.022949219,0,18:00,0.005258322,0.1936425,0.12384774,,,,,,,,,,,,,,,,,,,,,,,
6/9/2025,0.036719363,270.7913666,303.5058746,-1.69E-05,12.31078434,-0.00017209,8.70E-07,0.716291675,84153.32422,0.212911073,0.515625,323.3195648,-42188,3300532,0.022583008,0,18:00,0.001842631,0.05701841,0.282453573,,,,,,,,,,,,,,,,,,,,,,,
6/10/2025,0.039057006,271.7053375,305.2268372,-1.74E-05,12.28646278,-0.000165015,8.52E-07,3.087767319,84124.01953,0.212992445,0.515625,325.2978973,-43460,3497172,0.022354126,0,18:00,0.006409273,0.16737479,0.085979306,,,,,,,,,,,,,,,,,,,,,,,
6/11/2025,0.035249316,270.2612,303.9745178,-1.80E-05,8.504364967,-0.00016321,0,1.615052133,83948.11719,0.213089071,0.515625,325.6239014,-45034,3572272,0.022247314,0,18:00,0.001820697,0.034805726,0.061902944,3745.64605,3124.365354,1343.065962,1544.82205,2002.089025,2508.821052,2740.826586,2872.196214,2927.152494,2989.996337,2978.308487,3005.089517,0.316968749,0.025577327,-0.025577327,0.0856,0,4.08E-06,1,Sentinel-2C,244986,244985,20.05113688
6/12/2025,0.01709831,260.835968,302.2855835,-1.49E-05,5.248274803,-0.00015816,8.58E-07,0.745505708,83749.48438,0.21315518,0.515625,321.3245544,-37148,3645676,0.022079468,0,18:00,0.003913872,0.1744557,0.060770666,,,,,,,,,,,,,,,,,,,,,,,
6/13/2025,0.014812485,259.0161896,301.033432,-1.56E-05,4.911881447,-0.000150106,1.72E-06,1.16386967,83790.38281,0.213251811,0.515625,322.3483429,-39000,3647852,0.021942139,0,18:00,0.001765496,0.087314546,0.01102764,,,,,,,,,,,,,,,,,,,,,,,
6/14/2025,0.021538717,263.7696381,302.9930573,-1.54E-05,6.634333611,-0.000144512,2.98E-09,2.995831487,83985.75,0.213333178,0.515625,322.4148865,-38604,3578468,0.021881104,0,18:00,0.001618991,0.06485838,0.257865691,,,,,,,,,,,,,,,,,,,,,,,
